,ghi,t_air,e,tp,windspeed
2022-01-01 00:00:00,0.0,15.654938,-0.018259976,0.011920929,4.269694
2022-01-01 01:00:00,0.0,15.707428,-0.017700251,0.02670288,3.7365286
2022-01-01 02:00:00,0.0,15.448639,-0.01472584,0.032424927,3.9211526
2022-01-01 03:00:00,0.0,16.155426,-0.009172363,0.0166893,3.3565507
2022-01-01 04:00:00,17.173334,15.765289,-0.013651326,0.022888184,3.6948936
2022-01-01 05:00:00,116.94222,17.33194,-0.069730215,0.023841858,4.5736856
2022-01-01 06:00:00,333.40445,17.991852,-0.19367552,0.03671646,5.333406
2022-01-01 07:00:00,566.4178,17.997955,-0.3002286,0.00047683716,5.624509
2022-01-01 08:00:00,750.3467,21.773834,-0.4207408,0.0,5.7474046
2022-01-01 09:00:00,841.5289,21.969635,-0.5028669,0.0009536743,5.6372185
2022-01-01 10:00:00,894.36444,24.728668,-0.554529,0.00667572,5.578115
2022-01-01 11:00:00,862.3289,24.44571,-0.54384977,0.008106232,5.4123755
2022-01-01 12:00:00,907.69775,24.5419,-0.56854355,0.0014305115,4.9444437
2022-01-01 13:00:00,839.8578,24.96988,-0.5451271,0.0023841858,4.560118
2022-01-01 14:00:00,661.35114,25.90738,-0.4548179,0.006198883,4.3959136
2022-01-01 15:00:00,461.74222,25.381744,-0.34065288,0.00333786,4.14907
2022-01-01 16:00:00,233.74222,25.620026,-0.20166835,0.5426407,2.647396
2022-01-01 17:00:00,43.555557,21.352936,-0.06600865,0.4453659,2.1173158
2022-01-01 18:00:00,0.0,20.62442,-0.030635158,0.059604645,2.2330308
2022-01-01 19:00:00,0.0,20.662262,-0.0036759302,0.0,1.9333038
2022-01-01 20:00:00,0.0,19.107819,-0.0035006087,0.0,2.1184287
2022-01-01 21:00:00,0.0,18.7753,-0.0027052592,0.0,1.8412837
2022-01-01 22:00:00,0.0,17.432526,0.0018761493,0.0,1.8571833
2022-01-01 23:00:00,0.0,17.26236,0.0035755802,0.0,1.8132797
2022-01-02 00:00:00,0.0,17.13272,0.002701534,0.0,2.321189
2022-01-02 01:00:00,0.0,18.136383,0.0025401823,0.0,2.2651706
2022-01-02 02:00:00,0.0,18.812164,0.0025541522,0.0,2.1564586
2022-01-02 03:00:00,0.0,18.75113,0.0025539193,0.0,1.999362
2022-01-02 04:00:00,26.382223,17.386139,0.0012302771,0.0,1.6727412
2022-01-02 05:00:00,201.74222,22.39737,-0.059141546,0.0,0.8493049
2022-01-02 06:00:00,436.30222,23.150055,-0.20495942,0.0,1.4696927
2022-01-02 07:00:00,557.0133,23.540436,-0.34006733,0.1707077,1.7338327
2022-01-02 08:00:00,725.5822,26.179352,-0.4606829,0.12397766,2.4919114
2022-01-02 09:00:00,941.56445,26.403473,-0.60616666,0.10871887,2.7469842
2022-01-02 10:00:00,867.07556,26.167145,-0.5772449,0.10871887,4.2954164
2022-01-02 11:00:00,878.18665,26.401764,-0.59433675,0.13637543,4.3419847
2022-01-02 12:00:00,790.43555,26.829987,-0.5622876,0.16212463,4.698123
2022-01-02 13:00:00,579.00446,26.067047,-0.43839613,0.24557114,3.8250713
2022-01-02 14:00:00,558.88,24.644928,-0.41328418,0.32901764,1.9800621
2022-01-02 15:00:00,393.99112,23.49405,-0.32763556,1.4190674,2.0242345
2022-01-02 16:00:00,132.94221,22.327545,-0.15203026,0.42295456,3.2111888
2022-01-02 17:00:00,30.862223,17.750397,-0.046073228,3.578186,4.7355676
2022-01-02 18:00:00,0.0,16.655182,-0.03633392,5.833626,4.477906
2022-01-02 19:00:00,0.0,17.672272,-0.036591433,0.8392334,4.403757
2022-01-02 20:00:00,0.0,16.1315,-0.026574126,0.43010712,4.892249
2022-01-02 21:00:00,0.0,16.805573,-0.03001187,0.25606155,4.7569246
2022-01-02 22:00:00,0.0,15.623932,-0.016450882,0.031471252,2.7789407
2022-01-02 23:00:00,0.0,15.521149,6.100163e-05,0.008106232,2.312997
2022-01-03 00:00:00,0.0,15.064606,-0.00010919757,0.0,1.8657676
2022-01-03 01:00:00,0.0,15.178619,-0.0013220124,0.0,1.8959043
2022-01-03 02:00:00,0.0,15.2291565,-0.007559778,0.0023841858,1.8864708
2022-01-03 03:00:00,0.0,16.37149,-0.012537697,0.00333786,1.6793525
2022-01-03 04:00:00,14.204445,16.551422,-0.015932834,0.00667572,2.3080146
2022-01-03 05:00:00,112.46222,19.11026,-0.07728045,0.008106232,3.0705595
2022-01-03 06:00:00,302.6311,19.126373,-0.19464199,0.0019073486,3.2408319
2022-01-03 07:00:00,639.68,19.668121,-0.34727365,0.0,3.7759407
2022-01-03 08:00:00,838.25775,23.17984,-0.4743668,0.0,3.984068
2022-01-03 09:00:00,952.16,23.577057,-0.57287514,0.0009536743,4.108772
2022-01-03 10:00:00,1059.5555,26.758453,-0.6811719,0.0009536743,4.7710986
2022-01-03 11:00:00,1040.0355,26.52359,-0.72161925,0.10871887,4.597285
2022-01-03 12:00:00,949.5467,26.508453,-0.6720188,0.02336502,4.3034773
2022-01-03 13:00:00,741.95557,26.253815,-0.54340714,0.06198883,3.8970962
2022-01-03 14:00:00,631.1644,25.911041,-0.4585823,0.08583069,3.507261
2022-01-03 15:00:00,443.50223,23.38858,-0.3472017,1.1997223,3.011326
2022-01-03 16:00:00,208.28444,23.514313,-0.1844787,0.029563904,1.1973867
2022-01-03 17:00:00,50.204445,20.03067,-0.04155259,0.017166138,0.87159824
2022-01-03 18:00:00,0.0,19.977692,-0.008216593,0.0,1.7206128
2022-01-03 19:00:00,0.0,19.771881,-0.008766539,0.0,2.510556
2022-01-03 20:00:00,0.0,18.309479,-0.015537953,0.0,2.4897916
2022-01-03 21:00:00,0.0,17.605377,-0.008089235,0.0,2.3322914
2022-01-03 22:00:00,0.0,16.423004,-0.0020575244,0.0,1.968348
2022-01-03 23:00:00,0.0,16.438873,-0.00057788566,0.0,1.6465902
2022-01-04 00:00:00,0.0,16.77774,-0.0010372605,0.0,1.9633225
2022-01-04 01:00:00,0.0,16.653473,0.009024283,0.0,2.0415401
2022-01-04 02:00:00,0.0,16.20987,0.01040916,0.0,1.8892249
2022-01-04 03:00:00,0.0,15.921295,0.007858733,0.0,1.3623818
2022-01-04 04:00:00,20.88889,16.656647,0.001777662,0.0,1.2012371
2022-01-04 05:00:00,167.12889,18.87442,-0.07014792,0.0,0.9641952
2022-01-04 06:00:00,355.6089,19.894684,-0.19707577,0.0009536743,1.3189515
2022-01-04 07:00:00,497.12,20.091461,-0.28658658,0.1783371,1.1028138
2022-01-04 08:00:00,599.8222,22.438385,-0.37805504,0.3862381,0.7106497
2022-01-04 09:00:00,814.24,22.372467,-0.5272096,0.41770935,2.0028768
