,ghi,t_air,e,tp,windspeed
2022-01-03 20:00:00,0.0,25.748932,-0.009041047,0.0,1.784047
2022-01-03 21:00:00,0.0,25.179596,-0.0078508165,0.0,1.418704
2022-01-03 22:00:00,0.0,24.428864,-0.0074219424,0.0014305115,2.1106658
2022-01-03 23:00:00,0.0,24.071686,-0.00653835,0.0,3.3421404
2022-01-04 00:00:00,0.0,23.367584,-0.006461283,0.0,4.2453794
2022-01-04 01:00:00,0.0,23.124176,-0.00641332,0.0,3.3942182
2022-01-04 02:00:00,0.0,21.299713,-0.0052072573,0.0,1.9416602
2022-01-04 03:00:00,0.0,20.360748,-0.0038237777,0.0,1.442918
2022-01-04 04:00:00,0.0,18.592194,-0.0020370353,0.0,1.8914436
2022-01-04 05:00:00,55.644444,21.434967,-0.0063113403,0.0,0.90540206
2022-01-04 06:00:00,266.89777,23.732574,-0.034772325,0.0,0.81640524
2022-01-04 07:00:00,491.96445,25.380524,-0.087209046,0.0,1.274758
2022-01-04 08:00:00,720.5511,28.000885,-0.14339155,0.0009536743,1.5292215
2022-01-04 09:00:00,905.7244,29.444733,-0.20033774,0.0019073486,1.8184218
2022-01-04 10:00:00,1002.4533,31.937897,-0.23750845,0.0076293945,1.8319496
2022-01-04 11:00:00,1081.6,32.305573,-0.26566046,0.019550323,2.3103018
2022-01-04 12:00:00,935.36,32.431305,-0.23304811,0.0014305115,2.2093692
2022-01-04 13:00:00,745.0845,32.496735,-0.19849324,0.0,1.8830957
2022-01-04 14:00:00,619.66223,32.784576,-0.17251028,0.0,1.8300517
2022-01-04 15:00:00,490.04443,33.478912,-0.13972981,0.0,1.9030285
2022-01-04 16:00:00,279.21777,32.29361,-0.08996087,0.0,1.7924974
2022-01-04 17:00:00,99.80444,30.812408,-0.05015591,0.048160553,1.5629348
2022-01-04 18:00:00,2.9866667,28.626617,-0.018354272,0.008583069,1.6559519
2022-01-04 19:00:00,0.0,28.263092,-0.010864576,0.0,1.956214
2022-01-04 20:00:00,0.0,27.380768,-0.010092976,0.0,1.9077
2022-01-04 21:00:00,0.0,26.377838,-0.008956296,0.0,1.8911635
2022-01-04 22:00:00,0.0,24.581207,-0.008125557,0.0,1.9732279
2022-01-04 23:00:00,0.0,23.98526,-0.007114839,0.0,1.4412613
2022-01-05 00:00:00,0.0,23.69693,-0.006391667,0.0,1.4457974
2022-01-05 01:00:00,0.0,23.644684,-0.006117858,0.0,2.078748
2022-01-05 02:00:00,0.0,22.15982,-0.0055176206,0.0,2.0425289
2022-01-05 03:00:00,0.0,22.358795,-0.0048223883,0.0,2.699808
2022-01-05 04:00:00,0.0,21.887115,-0.00410527,0.0,2.708522
2022-01-05 05:00:00,41.36889,22.766022,-0.00763312,0.0,3.1977353
2022-01-05 06:00:00,208.35556,24.318512,-0.028501498,0.0,2.6531818
2022-01-05 07:00:00,459.6089,25.374664,-0.08450192,0.0,2.5844543
2022-01-05 08:00:00,632.9422,27.653717,-0.1331605,0.0,1.9764618
2022-01-05 09:00:00,737.8489,29.379059,-0.17431659,0.0,1.4699095
2022-01-05 10:00:00,842.5244,32.106354,-0.20851171,0.0,1.6595094
2022-01-05 11:00:00,801.49335,32.767242,-0.20063016,0.0,2.7367184
2022-01-05 12:00:00,749.3689,32.932526,-0.18786313,0.0,2.8939743
2022-01-05 13:00:00,513.76,32.156647,-0.13810815,0.0,2.689416
2022-01-05 14:00:00,491.27112,32.208893,-0.13393234,0.0,2.8360047
2022-01-05 15:00:00,374.9511,31.916168,-0.10927557,0.0,3.0180464
2022-01-05 16:00:00,180.62222,31.137848,-0.06435928,0.0,3.184653
2022-01-05 17:00:00,64.96,28.856354,-0.0325467,0.0014305115,2.715159
