,ghi,t_air,e,tp,windspeed
2022-05-03 07:00:00,192.66208,25.724457,-0.1787156,0.020942185,7.038675
2022-05-03 08:00:00,376.17694,26.434448,-0.2071981,0.0056773424,7.6207376
2022-05-03 09:00:00,582.5288,27.23822,-0.22432616,0.0005052425,7.8564243
2022-05-03 10:00:00,681.417,27.904938,-0.22739448,4.656613e-07,7.529638
2022-05-03 11:00:00,727.07556,28.210388,-0.21425918,4.656613e-07,7.1006536
2022-05-03 12:00:00,731.6955,28.4328,-0.1940628,4.656613e-07,6.972802
2022-05-03 13:00:00,778.0648,28.531647,-0.17491567,4.656613e-07,7.210801
2022-05-03 14:00:00,629.3617,28.44226,-0.17384942,4.656613e-07,7.592453
2022-05-03 15:00:00,430.71997,28.2518,-0.18225464,4.656613e-07,8.223165
2022-05-03 16:00:00,204.62135,28.194489,-0.1994678,4.656613e-07,7.7709594
2022-05-03 17:00:00,24.45941,27.677124,-0.20877479,4.656613e-07,8.532153
2022-05-03 18:00:00,3.4722223e-05,27.08435,-0.20678976,4.656613e-07,9.176491
2022-05-03 19:00:00,3.4722223e-05,26.536316,-0.19565651,4.656613e-07,9.037222
2022-05-03 20:00:00,3.4722223e-05,26.149292,-0.16631761,4.656613e-07,8.238373
2022-05-03 21:00:00,3.4722223e-05,25.909607,-0.1432968,4.656613e-07,7.2409353
2022-05-03 22:00:00,3.4722223e-05,25.762054,-0.13316743,4.656613e-07,6.8198767
2022-05-03 23:00:00,3.4722223e-05,25.628387,-0.12844303,0.0005052425,6.576345
2022-05-04 00:00:00,3.4722223e-05,25.451324,-0.12882869,0.0029020011,6.5069084
2022-05-04 01:00:00,3.4722223e-05,25.316132,-0.11736649,0.02245605,6.4941998
2022-05-04 02:00:00,3.4722223e-05,25.157166,-0.112454936,0.06862962,6.5621176
2022-05-04 03:00:00,3.4722223e-05,25.056,-0.11438893,0.11820905,6.754223
2022-05-04 04:00:00,3.4722223e-05,24.918396,-0.12277148,0.16400358,5.9682674
2022-05-04 05:00:00,3.4722223e-05,24.817352,-0.12362222,0.14394476,6.292016
2022-05-04 06:00:00,34.950832,24.77121,-0.122300744,0.115433246,6.644628
2022-05-04 07:00:00,217.09055,25.00064,-0.1252386,0.0744327,7.5828514
2022-05-04 08:00:00,370.70718,25.684998,-0.14741434,0.050588977,7.6972704
2022-05-04 09:00:00,565.5633,26.517975,-0.16199021,0.008578878,7.548924
2022-05-04 10:00:00,725.82404,27.240875,-0.16392988,4.656613e-07,7.263993
2022-05-04 11:00:00,822.0855,27.87497,-0.16924413,4.656613e-07,7.2440257
2022-05-04 12:00:00,815.93585,28.25354,-0.17451866,4.656613e-07,7.064044
2022-05-04 13:00:00,762.75256,28.401764,-0.16267647,4.656613e-07,7.108033
2022-05-04 14:00:00,620.6935,28.27533,-0.1602377,4.656613e-07,7.0973024
2022-05-04 15:00:00,430.5191,28.06726,-0.15692553,4.656613e-07,7.161726
2022-05-04 16:00:00,202.59726,27.782318,-0.1526662,4.656613e-07,7.100414
2022-05-04 17:00:00,24.938402,27.30362,-0.15201396,4.656613e-07,7.6201262
2022-05-04 18:00:00,3.4722223e-05,26.771149,-0.15304619,4.656613e-07,8.2623205
2022-05-04 19:00:00,3.4722223e-05,26.256012,-0.15414646,4.656613e-07,8.596936
2022-05-04 20:00:00,3.4722223e-05,25.874664,-0.14537826,4.656613e-07,8.177541
2022-05-04 21:00:00,3.4722223e-05,25.641998,-0.12438787,4.656613e-07,7.3769336
2022-05-04 22:00:00,3.4722223e-05,25.53357,-0.11461012,4.656613e-07,6.9353843
2022-05-04 23:00:00,3.4722223e-05,25.38324,-0.106726676,0.0010095537,6.429896
2022-05-05 00:00:00,3.4722223e-05,25.189575,-0.102200784,0.01286855,6.376332
2022-05-05 01:00:00,3.4722223e-05,24.946869,-0.111530475,0.06005075,6.7009892
2022-05-05 02:00:00,3.4722223e-05,24.784576,-0.122221336,0.14205231,7.3962617
2022-05-05 03:00:00,3.4722223e-05,24.66806,-0.13116536,0.2260725,7.6512322
2022-05-05 04:00:00,3.4722223e-05,24.694244,-0.13629812,0.14116941,6.94022
2022-05-05 05:00:00,3.4722223e-05,24.646149,-0.14022282,0.087678894,6.985129
2022-05-05 06:00:00,30.717188,24.59851,-0.14438006,0.06774627,7.216798
2022-05-05 07:00:00,190.68431,24.740631,-0.14841822,0.055761542,7.870076
2022-05-05 08:00:00,374.36914,25.423737,-0.17008351,0.06383564,8.305372
2022-05-05 09:00:00,568.6227,26.250122,-0.1858107,0.033431686,7.9877725
2022-05-05 10:00:00,679.68646,26.946503,-0.17665683,4.656613e-07,7.4571185
2022-05-05 11:00:00,804.7955,27.477448,-0.16957873,4.656613e-07,6.995755
2022-05-05 12:00:00,820.15405,27.725922,-0.16258572,4.656613e-07,6.8040323
2022-05-05 13:00:00,769.6593,27.69986,-0.15400468,4.656613e-07,6.899916
2022-05-05 14:00:00,632.77637,27.493256,-0.14515707,4.656613e-07,7.1888843
2022-05-05 15:00:00,434.9227,27.270172,-0.14723852,4.656613e-07,7.6348295
2022-05-05 16:00:00,207.75798,27.004059,-0.1547193,4.656613e-07,7.182894
2022-05-05 17:00:00,26.112709,26.7323,-0.15961383,4.656613e-07,7.7473207
2022-05-05 18:00:00,3.4722223e-05,26.47113,-0.17028768,4.656613e-07,8.46449
2022-05-05 19:00:00,3.4722223e-05,26.216675,-0.18248151,4.656613e-07,8.588201
2022-05-05 20:00:00,3.4722223e-05,25.917908,-0.17534104,4.656613e-07,8.060233
2022-05-05 21:00:00,3.4722223e-05,25.748932,-0.14115863,4.656613e-07,7.0319653
2022-05-05 22:00:00,3.4722223e-05,25.54773,-0.12331596,4.656613e-07,6.508519
2022-05-05 23:00:00,3.4722223e-05,25.309784,-0.10999916,4.656613e-07,6.1446953
2022-05-06 00:00:00,3.4722223e-05,25.101227,-0.10010231,0.0029020011,6.0492125
2022-05-06 01:00:00,3.4722223e-05,24.97284,-0.114383265,0.0023972243,5.924228
2022-05-06 02:00:00,3.4722223e-05,24.847778,-0.11332268,0.009083655,5.956372
2022-05-06 03:00:00,3.4722223e-05,24.776733,-0.110878244,0.024348497,6.219823
2022-05-06 04:00:00,3.4722223e-05,24.81018,-0.110260054,0.018545426,5.8675666
2022-05-06 05:00:00,3.4722223e-05,24.738678,-0.111774355,0.027628615,5.997034
2022-05-06 06:00:00,34.981735,24.785034,-0.1086153,0.031034928,6.3553314
2022-05-06 07:00:00,216.41069,25.098114,-0.11178002,0.0404967,6.8276567
2022-05-06 08:00:00,384.2425,25.855164,-0.12906122,0.0032805838,7.146066
2022-05-06 09:00:00,617.2942,26.602417,-0.14576392,4.656613e-07,7.0581284
2022-05-06 10:00:00,748.0121,27.350464,-0.15238829,4.656613e-07,6.8760943
2022-05-06 11:00:00,835.1572,27.932526,-0.15544525,4.656613e-07,6.55491
2022-05-06 12:00:00,842.5893,28.170013,-0.15600674,4.656613e-07,6.5992265
2022-05-06 13:00:00,752.46204,28.088013,-0.14564483,4.656613e-07,6.719438
2022-05-06 14:00:00,631.7257,27.838043,-0.13813002,4.656613e-07,7.1034594
2022-05-06 15:00:00,440.1916,27.714264,-0.13936643,4.656613e-07,7.4548445
2022-05-06 16:00:00,209.9057,27.502136,-0.15193456,4.656613e-07,7.480427
2022-05-06 17:00:00,26.962534,27.357025,-0.16892084,4.656613e-07,7.863243
2022-05-06 18:00:00,3.4722223e-05,27.015015,-0.1884026,4.656613e-07,8.469428
2022-05-06 19:00:00,3.4722223e-05,26.46283,-0.198169,4.656613e-07,8.747967
2022-05-06 20:00:00,3.4722223e-05,26.027252,-0.18798858,4.656613e-07,8.328547
2022-05-06 21:00:00,3.4722223e-05,25.755737,-0.16058367,4.656613e-07,7.5623527
2022-05-06 22:00:00,3.4722223e-05,25.578552,-0.1494958,4.656613e-07,7.062198
2022-05-06 23:00:00,3.4722223e-05,25.338043,-0.13611096,4.656613e-07,6.754149
2022-05-07 00:00:00,3.4722223e-05,25.062927,-0.12447295,4.656613e-07,6.5183806
2022-05-07 01:00:00,3.4722223e-05,24.863708,-0.13222027,0.0005052425,6.187724
2022-05-07 02:00:00,3.4722223e-05,24.68399,-0.118948855,0.0013881363,6.0650263
2022-05-07 03:00:00,3.4722223e-05,24.59436,-0.11651576,0.0023972243,6.0639663
2022-05-07 04:00:00,3.4722223e-05,24.565521,-0.11863125,0.004289672,5.724466
2022-05-07 05:00:00,3.4722223e-05,24.572906,-0.11840439,0.013877638,5.695756
2022-05-07 06:00:00,29.898264,24.6344,-0.116668895,0.016274396,5.702397
2022-05-07 07:00:00,192.3376,24.982513,-0.12021361,0.011858996,6.1401324
2022-05-07 08:00:00,392.38535,25.701263,-0.15338081,0.0047944486,7.0373597
