,t_air_is,windspeed_is,tp_is,ghi_is,e_is
2022-06-01 00:00:00,19.166666666666668,1.34112,0.0,0.0,0.0
2022-06-01 01:00:00,19.72222222222222,0.44704,0.0,0.0,0.0
2022-06-01 02:00:00,19.444444444444443,0.67056,0.0,0.0,0.0
2022-06-01 03:00:00,19.444444444444443,0.22352,0.0,0.0,0.0
2022-06-01 04:00:00,18.88888888888889,0.44704,0.0,0.0,0.0
2022-06-01 05:00:00,18.88888888888889,0.44704,0.0,2.0,0.0
2022-06-01 06:00:00,19.72222222222222,0.89408,0.0,71.5,0.0
2022-06-01 07:00:00,22.5,0.22352,0.0,342.5,0.0
2022-06-01 08:00:00,24.444444444444443,1.1176,0.0,562.0,0.254
2022-06-01 09:00:00,25.833333333333332,1.56464,0.0,728.5,0.508
2022-06-01 10:00:00,26.38888888888889,1.78816,0.0,660.5,0.508
2022-06-01 11:00:00,24.72222222222222,2.2352,0.0,373.5,0.254
2022-06-01 12:00:00,23.333333333333332,0.89408,6.095999999999999,127.0,0.254
2022-06-01 13:00:00,23.055555555555554,1.78816,0.0,203.5,0.0
2022-06-01 14:00:00,20.833333333333332,3.12928,0.0,31.0,0.0
2022-06-01 15:00:00,18.61111111111111,1.56464,15.239999999999998,7.0,0.0
2022-06-01 16:00:00,18.61111111111111,0.67056,2.032,13.5,0.0
2022-06-01 17:00:00,18.055555555555554,0.22352,0.7619999999999999,9.0,0.0
2022-06-01 18:00:00,18.055555555555554,0.44704,0.0,0.0,0.0
2022-06-01 19:00:00,18.333333333333332,0.22352,0.0,0.0,0.0
2022-06-01 20:00:00,18.055555555555554,0.22352,0.0,0.0,0.0
2022-06-01 21:00:00,18.333333333333332,1.56464,0.0,0.0,0.0
2022-06-01 22:00:00,18.61111111111111,0.44704,0.0,0.0,0.0
2022-06-01 23:00:00,18.333333333333332,0.89408,0.0,0.0,0.0
2022-06-02 00:00:00,18.333333333333332,0.44704,0.0,0.0,0.0
2022-06-02 01:00:00,18.88888888888889,0.67056,0.0,0.0,0.0
2022-06-02 02:00:00,19.444444444444443,1.34112,0.0,0.0,0.0
2022-06-02 03:00:00,18.88888888888889,0.44704,0.0,0.0,0.0
2022-06-02 04:00:00,18.88888888888889,0.0,0.0,0.0,0.0
2022-06-02 05:00:00,19.444444444444443,0.22352,0.0,0.5,0.0
2022-06-02 06:00:00,19.166666666666668,0.0,0.0,41.5,0.0
2022-06-02 07:00:00,20.555555555555554,0.44704,0.0,177.5,0.0
2022-06-02 08:00:00,21.38888888888889,0.44704,0.0,207.0,0.0
2022-06-02 09:00:00,23.055555555555554,0.22352,0.0,308.0,0.254
2022-06-02 10:00:00,24.444444444444443,0.89408,0.0,435.5,0.254
2022-06-02 11:00:00,23.055555555555554,0.22352,0.254,317.0,0.254
2022-06-02 12:00:00,24.166666666666664,1.56464,0.0,606.0,0.254
2022-06-02 13:00:00,22.5,1.56464,0.254,315.0,0.254
2022-06-02 14:00:00,19.166666666666668,2.90576,2.2859999999999996,71.5,0.0
2022-06-02 15:00:00,18.61111111111111,1.34112,9.652,61.5,0.0
2022-06-02 16:00:00,18.333333333333332,1.56464,2.032,34.0,0.0
2022-06-02 17:00:00,18.333333333333332,2.2352,0.508,16.0,0.0
2022-06-02 18:00:00,18.61111111111111,2.2352,1.5239999999999998,0.0,0.0
2022-06-02 19:00:00,18.61111111111111,0.67056,1.5239999999999998,0.0,0.0
2022-06-02 20:00:00,17.77777777777778,0.22352,1.016,0.0,0.0
2022-06-02 21:00:00,17.22222222222222,0.44704,0.0,0.0,0.0
2022-06-02 22:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-02 23:00:00,18.61111111111111,0.44704,0.0,0.0,0.0
2022-06-03 00:00:00,18.88888888888889,0.89408,0.0,0.0,0.0
2022-06-03 01:00:00,19.444444444444443,0.89408,0.0,0.0,0.0
2022-06-03 02:00:00,18.88888888888889,0.44704,0.0,0.0,0.0
2022-06-03 03:00:00,19.444444444444443,0.89408,0.0,0.0,0.0
2022-06-03 04:00:00,19.444444444444443,0.67056,0.0,0.0,0.0
2022-06-03 05:00:00,18.88888888888889,0.22352,0.0,4.0,0.0
2022-06-03 06:00:00,20.833333333333332,0.44704,0.0,112.0,0.0
2022-06-03 07:00:00,21.38888888888889,0.67056,0.0,224.5,0.0
2022-06-03 08:00:00,25.27777777777778,0.67056,0.0,545.0,0.254
2022-06-03 09:00:00,25.833333333333332,1.1176,0.0,716.5,0.508
2022-06-03 10:00:00,26.38888888888889,1.34112,0.0,601.0,0.508
2022-06-03 11:00:00,26.944444444444443,1.56464,0.0,659.5,0.254
2022-06-03 12:00:00,26.38888888888889,2.2352,0.0,599.0,0.508
2022-06-03 13:00:00,26.38888888888889,2.90576,0.0,696.5,0.254
2022-06-03 14:00:00,24.72222222222222,2.2352,0.0,325.0,0.508
2022-06-03 15:00:00,22.5,1.56464,0.0,81.0,0.0
2022-06-03 16:00:00,21.11111111111111,1.34112,0.0,45.0,0.0
2022-06-03 17:00:00,20.27777777777778,1.56464,6.095999999999999,17.0,0.0
2022-06-03 18:00:00,20.0,2.2352,2.54,0.0,0.0
2022-06-03 19:00:00,19.72222222222222,2.45872,6.858,0.0,0.0
2022-06-03 20:00:00,19.444444444444443,2.2352,0.0,0.0,0.0
2022-06-03 21:00:00,18.88888888888889,1.78816,0.254,0.0,0.0
2022-06-03 22:00:00,19.444444444444443,0.44704,0.0,0.0,0.0
2022-06-03 23:00:00,19.166666666666668,0.89408,0.0,0.0,0.0
2022-06-04 00:00:00,18.88888888888889,0.22352,0.0,0.0,0.0
2022-06-04 01:00:00,18.61111111111111,0.22352,0.0,0.0,0.0
2022-06-04 02:00:00,18.333333333333332,1.1176,0.0,0.0,0.0
2022-06-04 03:00:00,18.333333333333332,0.0,0.0,0.0,0.0
2022-06-04 04:00:00,18.333333333333332,0.22352,0.0,0.0,0.0
2022-06-04 05:00:00,18.055555555555554,0.44704,0.0,5.0,0.0
2022-06-04 06:00:00,20.833333333333332,0.44704,0.0,123.0,0.0
2022-06-04 07:00:00,22.22222222222222,0.22352,0.0,315.5,0.0
2022-06-04 08:00:00,25.0,0.67056,0.0,532.5,0.254
2022-06-04 09:00:00,25.833333333333332,1.34112,0.0,714.0,0.508
2022-06-04 10:00:00,27.22222222222222,1.56464,0.0,851.5,0.508
2022-06-04 11:00:00,26.944444444444443,1.34112,0.0,547.5,0.508
2022-06-04 12:00:00,27.77777777777778,1.78816,0.0,653.5,0.508
2022-06-04 13:00:00,26.38888888888889,2.2352,0.0,352.0,0.508
2022-06-04 14:00:00,24.166666666666664,2.01168,0.0,160.0,0.254
2022-06-04 15:00:00,23.88888888888889,2.45872,0.0,190.5,0.254
2022-06-04 16:00:00,23.333333333333332,2.01168,0.0,219.0,0.254
2022-06-04 17:00:00,21.666666666666668,1.1176,0.0,94.0,0.0
2022-06-04 18:00:00,20.555555555555554,1.34112,0.0,3.5,0.0
2022-06-04 19:00:00,20.555555555555554,0.0,0.0,0.0,0.0
2022-06-04 20:00:00,20.27777777777778,0.22352,0.0,0.0,0.0
2022-06-04 21:00:00,20.555555555555554,0.0,0.0,0.0,0.0
2022-06-04 22:00:00,20.0,0.0,0.0,0.0,0.0
2022-06-04 23:00:00,20.27777777777778,0.22352,0.0,0.0,0.0
2022-06-05 00:00:00,20.27777777777778,0.0,0.0,0.0,0.0
2022-06-05 01:00:00,20.555555555555554,0.22352,0.0,0.0,0.0
2022-06-05 02:00:00,20.555555555555554,0.22352,0.0,0.0,0.0
2022-06-05 03:00:00,20.27777777777778,0.67056,0.0,0.0,0.0
2022-06-05 04:00:00,19.72222222222222,0.22352,0.0,0.0,0.0
2022-06-05 05:00:00,19.166666666666668,0.0,0.0,1.5,0.0
2022-06-05 06:00:00,20.0,0.22352,0.0,94.5,0.0
2022-06-05 07:00:00,23.333333333333332,0.67056,0.0,300.0,0.0
2022-06-05 08:00:00,24.166666666666664,0.44704,0.0,321.0,0.254
2022-06-05 09:00:00,24.444444444444443,0.89408,0.0,379.0,0.254
2022-06-05 10:00:00,27.22222222222222,1.78816,0.0,860.5,0.508
2022-06-05 11:00:00,27.5,1.78816,0.0,701.5,0.508
2022-06-05 12:00:00,27.22222222222222,2.01168,0.0,747.5,0.508
2022-06-05 13:00:00,23.88888888888889,1.34112,0.0,162.5,0.254
2022-06-05 14:00:00,24.72222222222222,3.12928,0.0,271.5,0.254
2022-06-05 15:00:00,22.22222222222222,3.79984,0.0,116.5,0.254
2022-06-05 16:00:00,21.11111111111111,2.45872,1.778,64.0,0.0
2022-06-05 17:00:00,19.166666666666668,4.24688,10.921999999999999,3.5,0.0
2022-06-05 18:00:00,18.333333333333332,2.45872,10.668000000000001,0.0,0.0
2022-06-05 19:00:00,18.333333333333332,0.67056,0.254,0.0,0.0
2022-06-05 20:00:00,18.333333333333332,0.22352,0.0,0.0,0.0
2022-06-05 21:00:00,18.333333333333332,0.22352,0.0,0.0,0.0
2022-06-05 22:00:00,18.055555555555554,0.0,0.0,0.0,0.0
2022-06-05 23:00:00,18.333333333333332,0.0,0.0,0.0,0.0
2022-06-06 00:00:00,18.333333333333332,0.67056,0.0,0.0,0.0
2022-06-06 01:00:00,18.055555555555554,1.1176,0.0,0.0,0.0
2022-06-06 02:00:00,18.333333333333332,0.44704,0.0,0.0,0.0
2022-06-06 03:00:00,18.055555555555554,0.44704,0.0,0.0,0.0
2022-06-06 04:00:00,18.61111111111111,0.89408,0.0,0.0,0.0
2022-06-06 05:00:00,18.61111111111111,0.22352,0.0,2.0,0.0
2022-06-06 06:00:00,18.61111111111111,0.22352,0.0,39.5,0.0
2022-06-06 07:00:00,20.555555555555554,0.67056,0.0,201.0,0.0
2022-06-06 08:00:00,23.61111111111111,0.67056,0.0,467.5,0.254
2022-06-06 09:00:00,25.0,0.89408,0.0,673.5,0.254
2022-06-06 10:00:00,27.5,2.01168,0.0,951.5,0.508
2022-06-06 11:00:00,26.666666666666664,1.56464,0.0,596.0,0.508
2022-06-06 12:00:00,25.0,2.2352,0.0,389.0,0.508
2022-06-06 13:00:00,24.166666666666664,2.01168,0.0,317.5,0.254
2022-06-06 14:00:00,21.944444444444443,1.56464,0.0,55.5,0.0
2022-06-06 15:00:00,21.11111111111111,2.01168,0.7619999999999999,113.5,0.0
2022-06-06 16:00:00,23.055555555555554,0.67056,0.0,288.0,0.254
2022-06-06 17:00:00,20.833333333333332,0.44704,0.0,23.5,0.0
2022-06-06 18:00:00,20.27777777777778,0.89408,0.508,1.0,0.0
2022-06-06 19:00:00,19.444444444444443,1.34112,7.619999999999999,0.0,0.0
2022-06-06 20:00:00,20.0,1.34112,0.0,0.0,0.0
2022-06-06 21:00:00,19.72222222222222,0.89408,0.0,0.0,0.0
2022-06-06 22:00:00,19.72222222222222,0.44704,0.0,0.0,0.0
2022-06-06 23:00:00,19.72222222222222,0.0,0.0,0.0,0.0
2022-06-07 00:00:00,19.166666666666668,0.22352,0.0,0.0,0.0
2022-06-07 01:00:00,19.166666666666668,0.22352,0.0,0.0,0.0
2022-06-07 02:00:00,18.88888888888889,0.44704,0.0,0.0,0.0
2022-06-07 03:00:00,19.166666666666668,0.89408,0.0,0.0,0.0
2022-06-07 04:00:00,18.88888888888889,1.34112,0.0,0.0,0.0
2022-06-07 05:00:00,18.61111111111111,1.1176,0.0,3.0,0.0
2022-06-07 06:00:00,20.833333333333332,0.22352,0.0,117.0,0.0
2022-06-07 07:00:00,21.666666666666668,0.22352,0.0,168.5,0.0
2022-06-07 08:00:00,22.22222222222222,0.44704,0.0,285.0,0.0
2022-06-07 09:00:00,23.333333333333332,0.89408,0.0,420.0,0.254
2022-06-07 10:00:00,23.333333333333332,1.1176,0.0,409.5,0.254
2022-06-07 11:00:00,24.166666666666664,1.1176,0.0,401.0,0.254
2022-06-07 12:00:00,23.333333333333332,1.78816,0.0,268.0,0.254
2022-06-07 13:00:00,23.88888888888889,0.89408,0.0,447.0,0.254
2022-06-07 14:00:00,24.444444444444443,1.34112,0.0,491.5,0.254
2022-06-07 15:00:00,24.166666666666664,0.67056,0.0,294.5,0.254
2022-06-07 16:00:00,23.055555555555554,0.44704,0.0,168.5,0.0
2022-06-07 17:00:00,21.38888888888889,0.67056,0.0,104.0,0.0
2022-06-07 18:00:00,20.833333333333332,0.0,0.7619999999999999,4.5,0.0
2022-06-07 19:00:00,20.0,0.44704,0.508,0.0,0.0
2022-06-07 20:00:00,19.72222222222222,0.44704,0.0,0.0,0.0
2022-06-07 21:00:00,19.444444444444443,0.89408,0.0,0.0,0.0
2022-06-07 22:00:00,19.444444444444443,0.89408,0.254,0.0,0.0
2022-06-07 23:00:00,19.166666666666668,0.22352,0.0,0.0,0.0
2022-06-08 00:00:00,18.88888888888889,0.0,0.0,0.0,0.0
2022-06-08 01:00:00,18.333333333333332,0.67056,0.0,0.0,0.0
2022-06-08 02:00:00,19.166666666666668,2.01168,0.0,0.0,0.0
2022-06-08 03:00:00,18.88888888888889,0.22352,0.0,0.0,0.0
2022-06-08 04:00:00,18.88888888888889,0.0,0.0,0.0,0.0
2022-06-08 05:00:00,18.333333333333332,0.22352,0.0,2.0,0.0
2022-06-08 06:00:00,18.88888888888889,0.44704,0.0,51.0,0.0
2022-06-08 07:00:00,20.27777777777778,0.0,0.0,116.0,0.0
2022-06-08 08:00:00,23.333333333333332,0.67056,0.0,467.5,0.0
2022-06-08 09:00:00,25.0,0.89408,0.0,581.5,0.254
2022-06-08 10:00:00,26.944444444444443,1.56464,0.0,879.5,0.508
2022-06-08 11:00:00,27.77777777777778,2.01168,0.0,523.5,0.508
2022-06-08 12:00:00,25.555555555555554,3.57632,0.0,843.0,0.508
2022-06-08 13:00:00,21.38888888888889,2.68224,0.0,103.0,0.254
2022-06-08 14:00:00,21.38888888888889,1.56464,0.0,123.5,0.0
2022-06-08 15:00:00,21.944444444444443,2.01168,0.0,253.0,0.0
2022-06-08 16:00:00,19.72222222222222,2.68224,1.016,64.0,0.254
2022-06-08 17:00:00,17.77777777777778,4.69392,39.116,3.0,0.0
2022-06-08 18:00:00,18.055555555555554,0.89408,2.794,0.0,0.0
2022-06-08 19:00:00,17.77777777777778,2.01168,3.556,0.0,0.0
2022-06-08 20:00:00,18.055555555555554,2.01168,1.5239999999999998,0.0,0.0
2022-06-08 21:00:00,17.5,0.67056,0.0,0.0,0.0
2022-06-08 22:00:00,17.5,1.1176,0.0,0.0,0.0
2022-06-08 23:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-09 00:00:00,18.055555555555554,0.67056,0.0,0.0,0.0
2022-06-09 01:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-09 02:00:00,17.77777777777778,0.0,0.0,0.0,0.0
2022-06-09 03:00:00,17.77777777777778,0.44704,0.0,0.0,0.0
2022-06-09 04:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-09 05:00:00,17.5,0.44704,0.0,1.5,0.0
2022-06-09 06:00:00,19.444444444444443,0.22352,0.0,93.5,0.0
2022-06-09 07:00:00,21.38888888888889,0.44704,0.0,204.5,0.0
2022-06-09 08:00:00,23.055555555555554,0.67056,0.0,448.0,0.254
2022-06-09 09:00:00,23.61111111111111,0.67056,0.0,391.0,0.254
2022-06-09 10:00:00,23.61111111111111,1.34112,0.0,444.0,0.254
2022-06-09 11:00:00,23.88888888888889,1.34112,0.0,454.0,0.254
2022-06-09 12:00:00,22.22222222222222,2.90576,0.0,326.5,0.254
2022-06-09 13:00:00,22.5,2.01168,0.0,311.0,0.254
2022-06-09 14:00:00,22.22222222222222,1.56464,0.0,264.0,0.254
2022-06-09 15:00:00,22.77777777777778,1.56464,0.0,268.5,0.254
2022-06-09 16:00:00,20.27777777777778,2.68224,0.508,98.0,0.254
2022-06-09 17:00:00,18.88888888888889,0.89408,6.35,11.5,0.0
2022-06-09 18:00:00,18.88888888888889,1.34112,0.0,1.0,0.0
2022-06-09 19:00:00,18.88888888888889,1.56464,0.0,0.0,0.0
2022-06-09 20:00:00,18.88888888888889,1.1176,0.0,0.0,0.0
2022-06-09 21:00:00,18.333333333333332,0.67056,0.0,0.0,0.0
2022-06-09 22:00:00,18.333333333333332,0.44704,0.0,0.0,0.0
2022-06-09 23:00:00,18.88888888888889,0.22352,0.0,0.0,0.0
2022-06-10 00:00:00,18.333333333333332,0.44704,0.0,0.0,0.0
2022-06-10 01:00:00,18.055555555555554,0.22352,0.0,0.0,0.0
2022-06-10 02:00:00,18.333333333333332,0.0,0.0,0.0,0.0
2022-06-10 03:00:00,18.333333333333332,0.0,0.0,0.0,0.0
2022-06-10 04:00:00,17.77777777777778,0.67056,0.0,0.0,0.0
2022-06-10 05:00:00,18.333333333333332,0.44704,0.0,2.5,0.0
2022-06-10 06:00:00,19.444444444444443,0.22352,0.0,89.0,0.0
2022-06-10 07:00:00,21.944444444444443,0.44704,0.0,279.5,0.0
2022-06-10 08:00:00,21.944444444444443,0.89408,0.0,380.0,0.254
2022-06-10 09:00:00,23.61111111111111,0.89408,0.0,438.5,0.254
2022-06-10 10:00:00,24.166666666666664,0.89408,0.0,429.0,0.254
2022-06-10 11:00:00,24.444444444444443,1.78816,0.0,512.0,0.254
2022-06-10 12:00:00,23.88888888888889,1.34112,0.0,321.5,0.254
2022-06-10 13:00:00,21.666666666666668,1.34112,0.508,155.0,0.0
2022-06-10 14:00:00,20.555555555555554,0.67056,6.604,103.0,0.0
2022-06-10 15:00:00,20.555555555555554,1.1176,0.0,120.0,0.0
2022-06-10 16:00:00,20.0,1.56464,0.0,49.0,0.0
2022-06-10 17:00:00,19.166666666666668,1.56464,0.508,3.5,0.0
2022-06-10 18:00:00,18.88888888888889,2.01168,10.668,0.0,0.0
2022-06-10 19:00:00,18.88888888888889,1.78816,6.35,0.0,0.0
2022-06-10 20:00:00,18.333333333333332,1.1176,2.5399999999999996,0.0,0.0
2022-06-10 21:00:00,18.333333333333332,1.1176,0.7619999999999999,0.0,0.0
2022-06-10 22:00:00,18.88888888888889,0.44704,0.0,0.0,0.0
2022-06-10 23:00:00,18.61111111111111,0.0,0.0,0.0,0.0
2022-06-11 00:00:00,18.333333333333332,0.67056,0.0,0.0,0.0
2022-06-11 01:00:00,18.333333333333332,0.67056,0.0,0.0,0.0
2022-06-11 02:00:00,18.333333333333332,0.89408,0.0,0.0,0.0
2022-06-11 03:00:00,18.055555555555554,0.0,0.0,0.0,0.0
2022-06-11 04:00:00,18.055555555555554,0.22352,0.0,0.0,0.0
2022-06-11 05:00:00,18.333333333333332,0.67056,0.0,0.5,0.0
2022-06-11 06:00:00,19.166666666666668,0.44704,0.0,74.0,0.0
2022-06-11 07:00:00,22.22222222222222,0.44704,0.0,283.0,0.0
2022-06-11 08:00:00,24.444444444444443,0.89408,0.0,530.0,0.254
2022-06-11 09:00:00,25.833333333333332,1.34112,0.0,733.0,0.508
2022-06-11 10:00:00,25.555555555555554,2.01168,0.0,666.5,0.508
2022-06-11 11:00:00,22.5,2.2352,2.54,276.5,0.254
2022-06-11 12:00:00,20.0,1.78816,9.652,147.0,0.0
2022-06-11 13:00:00,21.38888888888889,0.89408,0.254,427.0,0.254
2022-06-11 14:00:00,21.11111111111111,1.1176,0.0,221.0,0.254
2022-06-11 15:00:00,19.444444444444443,1.1176,2.032,52.5,0.0
2022-06-11 16:00:00,19.166666666666668,0.89408,2.54,47.5,0.0
2022-06-11 17:00:00,18.88888888888889,0.89408,11.43,6.0,0.0
2022-06-11 18:00:00,18.333333333333332,1.1176,5.588,0.0,0.0
2022-06-11 19:00:00,17.77777777777778,0.22352,5.08,0.0,0.0
2022-06-11 20:00:00,18.333333333333332,0.67056,1.778,0.0,0.0
2022-06-11 21:00:00,18.333333333333332,0.44704,0.7619999999999999,0.0,0.0
2022-06-11 22:00:00,17.77777777777778,0.22352,0.254,0.0,0.0
2022-06-11 23:00:00,18.055555555555554,0.44704,0.0,0.0,0.0
2022-06-12 00:00:00,18.333333333333332,0.22352,0.0,0.0,0.0
2022-06-12 01:00:00,18.055555555555554,0.44704,0.0,0.0,0.0
2022-06-12 02:00:00,18.055555555555554,1.1176,0.0,0.0,0.0
2022-06-12 03:00:00,17.77777777777778,0.44704,0.0,0.0,0.0
2022-06-12 04:00:00,18.055555555555554,0.89408,0.0,0.0,0.0
2022-06-12 05:00:00,18.333333333333332,0.89408,0.0,0.5,0.0
2022-06-12 06:00:00,18.333333333333332,0.67056,0.0,22.5,0.0
2022-06-12 07:00:00,18.88888888888889,0.22352,0.0,71.5,0.0
2022-06-12 08:00:00,19.166666666666668,0.44704,0.0,134.5,0.0
2022-06-12 09:00:00,20.555555555555554,0.44704,0.0,215.5,0.0
2022-06-12 10:00:00,20.833333333333332,0.67056,0.0,258.5,0.254
2022-06-12 11:00:00,21.944444444444443,1.34112,0.0,379.5,0.254
2022-06-12 12:00:00,23.61111111111111,1.1176,0.0,432.0,0.254
2022-06-12 13:00:00,24.444444444444443,1.1176,0.0,435.0,0.254
2022-06-12 14:00:00,24.166666666666664,1.56464,0.0,319.5,0.254
2022-06-12 15:00:00,20.833333333333332,2.01168,8.636000000000001,116.5,0.254
2022-06-12 16:00:00,20.0,0.67056,2.54,62.0,0.0
2022-06-12 17:00:00,19.72222222222222,0.89408,1.016,7.0,0.0
2022-06-12 18:00:00,19.444444444444443,0.22352,1.7779999999999998,0.0,0.0
2022-06-12 19:00:00,19.444444444444443,0.67056,3.302,0.0,0.0
2022-06-12 20:00:00,19.444444444444443,0.0,0.7619999999999999,0.0,0.0
2022-06-12 21:00:00,18.88888888888889,0.44704,0.0,0.0,0.0
2022-06-12 22:00:00,18.88888888888889,0.22352,0.0,0.0,0.0
2022-06-12 23:00:00,18.61111111111111,0.0,0.0,0.0,0.0
2022-06-13 00:00:00,18.61111111111111,0.44704,0.0,0.0,0.0
2022-06-13 01:00:00,18.61111111111111,0.0,0.0,0.0,0.0
2022-06-13 02:00:00,18.333333333333332,0.22352,0.254,0.0,0.0
2022-06-13 03:00:00,18.333333333333332,0.89408,0.0,0.0,0.0
2022-06-13 04:00:00,18.61111111111111,0.44704,0.0,0.0,0.0
2022-06-13 05:00:00,18.055555555555554,0.44704,0.0,1.0,0.0
2022-06-13 06:00:00,18.61111111111111,0.22352,0.0,47.5,0.0
2022-06-13 07:00:00,20.0,0.0,0.0,137.5,0.0
2022-06-13 08:00:00,21.38888888888889,0.22352,0.0,245.0,0.0
2022-06-13 09:00:00,23.88888888888889,0.67056,0.0,487.5,0.254
2022-06-13 10:00:00,24.166666666666664,1.1176,0.0,543.0,0.254
2022-06-13 11:00:00,23.055555555555554,1.56464,0.0,342.0,0.254
2022-06-13 12:00:00,21.666666666666668,0.89408,0.508,313.0,0.254
2022-06-13 13:00:00,21.11111111111111,1.78816,0.0,305.0,0.254
2022-06-13 14:00:00,20.833333333333332,0.22352,2.032,121.5,0.0
2022-06-13 15:00:00,20.833333333333332,0.0,0.254,105.5,0.0
2022-06-13 16:00:00,20.27777777777778,0.0,2.54,47.5,0.0
2022-06-13 17:00:00,19.444444444444443,0.44704,1.524,8.0,0.0
2022-06-13 18:00:00,18.88888888888889,0.89408,0.7619999999999999,0.0,0.0
2022-06-13 19:00:00,18.88888888888889,1.56464,2.2859999999999996,0.0,0.0
2022-06-13 20:00:00,18.61111111111111,0.0,3.302,0.0,0.0
2022-06-13 21:00:00,17.77777777777778,0.67056,4.064,0.0,0.0
2022-06-13 22:00:00,17.77777777777778,0.0,2.794,0.0,0.0
2022-06-13 23:00:00,17.77777777777778,0.0,0.7619999999999999,0.0,0.0
2022-06-14 00:00:00,17.77777777777778,0.0,0.0,0.0,0.0
2022-06-14 01:00:00,17.77777777777778,0.22352,0.254,0.0,0.0
2022-06-14 02:00:00,17.77777777777778,1.1176,0.508,0.0,0.0
2022-06-14 03:00:00,17.77777777777778,0.22352,0.254,0.0,0.0
2022-06-14 04:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-14 05:00:00,18.055555555555554,0.0,0.0,0.5,0.0
2022-06-14 06:00:00,17.77777777777778,0.0,0.0,39.0,0.0
2022-06-14 07:00:00,20.555555555555554,0.22352,0.0,248.5,0.0
2022-06-14 08:00:00,23.055555555555554,1.1176,0.0,532.5,0.254
2022-06-14 09:00:00,23.61111111111111,1.1176,0.0,417.5,0.254
2022-06-14 10:00:00,24.444444444444443,1.34112,0.0,672.0,0.254
2022-06-14 11:00:00,22.5,3.3528,0.0,281.0,0.508
2022-06-14 12:00:00,20.555555555555554,2.45872,0.0,110.0,0.0
2022-06-14 13:00:00,20.0,1.34112,0.0,117.5,0.0
2022-06-14 14:00:00,20.0,1.56464,0.0,177.5,0.0
2022-06-14 15:00:00,20.0,2.2352,0.0,180.0,0.0
2022-06-14 16:00:00,19.166666666666668,2.90576,0.0,76.0,0.0
2022-06-14 17:00:00,18.88888888888889,2.68224,0.508,21.5,0.0
2022-06-14 18:00:00,18.61111111111111,2.90576,0.254,1.0,0.0
2022-06-14 19:00:00,18.88888888888889,2.45872,0.0,0.0,0.0
2022-06-14 20:00:00,18.88888888888889,0.89408,0.0,0.0,0.0
2022-06-14 21:00:00,18.61111111111111,0.0,0.0,0.0,0.0
2022-06-14 22:00:00,19.444444444444443,0.67056,0.0,0.0,0.0
2022-06-14 23:00:00,19.444444444444443,0.22352,0.0,0.0,0.0
2022-06-15 00:00:00,18.61111111111111,0.0,0.0,0.0,0.0
2022-06-15 01:00:00,18.333333333333332,0.44704,0.0,0.0,0.0
2022-06-15 02:00:00,18.333333333333332,0.44704,0.0,0.0,0.0
2022-06-15 03:00:00,18.333333333333332,0.44704,0.0,0.0,0.0
2022-06-15 04:00:00,18.61111111111111,0.89408,0.0,0.0,0.0
2022-06-15 05:00:00,18.61111111111111,0.22352,0.0,3.5,0.0
2022-06-15 06:00:00,19.72222222222222,1.1176,0.0,58.5,0.0
2022-06-15 07:00:00,21.944444444444443,0.44704,0.0,211.5,0.0
2022-06-15 08:00:00,24.444444444444443,1.1176,0.0,528.5,0.254
2022-06-15 09:00:00,24.72222222222222,1.78816,0.0,685.5,0.508
2022-06-15 10:00:00,25.0,3.12928,0.0,859.0,0.508
2022-06-15 11:00:00,24.444444444444443,1.78816,0.0,415.0,0.508
2022-06-15 12:00:00,20.555555555555554,1.78816,0.0,106.0,0.0
2022-06-15 13:00:00,20.833333333333332,1.78816,2.54,257.0,0.0
2022-06-15 14:00:00,21.666666666666668,1.34112,0.0,276.5,0.254
2022-06-15 15:00:00,20.0,1.34112,0.0,66.0,0.0
2022-06-15 16:00:00,20.0,0.67056,0.0,73.5,0.0
2022-06-15 17:00:00,19.444444444444443,0.44704,0.0,11.5,0.0
2022-06-15 18:00:00,18.88888888888889,1.1176,0.0,0.0,0.0
2022-06-15 19:00:00,18.333333333333332,0.67056,1.5239999999999998,0.0,0.0
2022-06-15 20:00:00,17.77777777777778,1.56464,1.5239999999999998,0.0,0.0
2022-06-15 21:00:00,17.77777777777778,1.34112,0.254,0.0,0.0
2022-06-15 22:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-15 23:00:00,17.77777777777778,1.56464,0.0,0.0,0.0
2022-06-16 00:00:00,17.77777777777778,0.89408,0.0,0.0,0.0
2022-06-16 01:00:00,17.77777777777778,0.67056,0.0,0.0,0.0
2022-06-16 02:00:00,18.333333333333332,0.89408,0.0,0.0,0.0
2022-06-16 03:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-16 04:00:00,17.77777777777778,0.22352,0.254,0.0,0.0
2022-06-16 05:00:00,17.77777777777778,0.22352,0.0,0.0,0.0
2022-06-16 06:00:00,17.77777777777778,0.0,0.508,14.0,0.0
2022-06-16 07:00:00,18.61111111111111,0.0,0.0,86.5,0.0
